4.6206e-174,1.5407e-140,2.0473e-112,5.0912e-89,9.8128e-70,5.3719e-54,2.7178e-41,3.6853e-31,3.4759e-23,5.3212e-17,2.7874e-12,9.5678e-09,3.7654e-06,0.00027328,0.0054441,0.041288,0.15516,0.35564,0.58284,0.76848,0.88675,0.9481,0.9742,0.98296,0.985,0.98523,0.98523,0.98516,0.98487,0.98437,0.98389,0.98369,0.98389,0.98437,0.98487,0.98516,0.98523,0.98523,0.985,0.98296,0.9742,0.9481,0.88675,0.76848,0.58284,0.35564,0.15516,0.041288,0.0054441,0.00027328,3.7654e-06,9.5678e-09,2.7874e-12,5.3212e-17,3.4759e-23,3.6853e-31,2.7178e-41,5.3719e-54,9.8128e-70,5.0912e-89,2.0473e-112,1.5407e-140,4.6206e-174
5.0245e-151,1.4371e-120,3.1159e-95,2.3464e-74,2.4766e-57,1.3064e-43,1.0889e-32,4.0355e-24,1.6723e-17,1.75e-12,9.4239e-09,4.8303e-06,0.00039791,0.0081736,0.060106,0.21174,0.4491,0.68245,0.84381,0.92755,0.96035,0.96921,0.97039,0.9704,0.96998,0.96757,0.96173,0.95235,0.94092,0.92993,0.92203,0.91915,0.92203,0.92993,0.94092,0.95235,0.96173,0.96757,0.96998,0.9704,0.97039,0.96921,0.96035,0.92755,0.84381,0.68245,0.4491,0.21174,0.060106,0.0081736,0.00039791,4.8303e-06,9.4239e-09,1.75e-12,1.6723e-17,4.0355e-24,1.0889e-32,1.3064e-43,2.4766e-57,2.3464e-74,3.1159e-95,1.4371e-120,5.0245e-151
4.7912e-131,2.1683e-103,1.3748e-80,5.4624e-62,5.35e-47,4.4833e-35,9.878e-26,1.5626e-18,4.3256e-13,4.5793e-09,3.6521e-06,0.00039183,0.0092122,0.071003,0.24829,0.50835,0.73915,0.87787,0.93682,0.95338,0.95556,0.95557,0.95429,0.94704,0.92842,0.89588,0.8514,0.80085,0.7519,0.71173,0.68561,0.67658,0.68561,0.71173,0.7519,0.80085,0.8514,0.89588,0.92842,0.94704,0.95429,0.95557,0.95556,0.95338,0.93682,0.87787,0.73915,0.50835,0.24829,0.071003,0.0092122,0.00039183,3.6521e-06,4.5793e-09,4.3256e-13,1.5626e-18,9.878e-26,4.4833e-35,5.35e-47,5.4624e-62,1.3748e-80,2.1683e-103,4.7912e-131
9.1023e-114,1.1629e-88,3.7367e-68,1.3192e-51,1.9634e-38,4.1632e-28,3.7577e-20,3.8269e-14,1.0388e-09,1.5893e-06,0.00026094,0.0079239,0.069901,0.25824,0.53268,0.76289,0.88749,0.93174,0.94037,0.94076,0.93994,0.93157,0.90386,0.84748,0.76192,0.65704,0.5486,0.45127,0.37407,0.32005,0.28865,0.2784,0.28865,0.32005,0.37407,0.45127,0.5486,0.65704,0.76192,0.84748,0.90386,0.93157,0.93994,0.94076,0.94037,0.93174,0.88749,0.76289,0.53268,0.25824,0.069901,0.0079239,0.00026094,1.5893e-06,1.0388e-09,3.8269e-14,3.7577e-20,4.1632e-28,1.9634e-38,1.3192e-51,3.7367e-68,1.1629e-88,9.1023e-114
7.2421e-99,4.508e-76,1.2301e-57,6.2826e-43,2.2484e-31,1.8564e-22,1.0275e-15,9.8121e-11,3.7011e-07,0.00011286,0.0051165,0.057352,0.24059,0.52429,0.76164,0.8829,0.92059,0.92587,0.92589,0.92215,0.89961,0.83847,0.72857,0.58047,0.42243,0.2841,0.1814,0.11437,0.074592,0.052732,0.04206,0.038882,0.04206,0.052732,0.074592,0.11437,0.1814,0.2841,0.42243,0.58047,0.72857,0.83847,0.89961,0.92215,0.92589,0.92587,0.92059,0.8829,0.76164,0.52429,0.24059,0.057352,0.0051165,0.00011286,3.7011e-07,9.8121e-11,1.0275e-15,1.8564e-22,2.2484e-31,6.2826e-43,1.2301e-57,4.508e-76,7.2421e-99
4.7138e-86,2.3873e-65,8.9671e-49,1.043e-35,1.373e-25,6.5645e-18,3.2224e-12,4.0592e-08,2.912e-05,0.0023558,0.038182,0.1988,0.48469,0.73885,0.86876,0.90675,0.9111,0.91089,0.90296,0.86299,0.76358,0.59989,0.40496,0.23127,0.11254,0.048196,0.019204,0.0076649,0.0033306,0.00171,0.0011114,0.0009575,0.0011114,0.00171,0.0033306,0.0076649,0.019204,0.048196,0.11254,0.23127,0.40496,0.59989,0.76358,0.86299,0.90296,0.91089,0.9111,0.90675,0.86876,0.73885,0.48469,0.1988,0.038182,0.0023558,2.912e-05,4.0592e-08,3.2224e-12,6.5645e-18,1.373e-25,1.043e-35,8.9671e-49,2.3873e-65,4.7138e-86
4.5764e-75,3.0486e-56,2.4725e-41,9.9736e-30,7.1447e-21,2.8442e-14,1.7311e-09,3.9112e-06,0.00070573,0.019483,0.14116,0.4148,0.69329,0.84554,0.89112,0.89628,0.89597,0.88501,0.83054,0.69803,0.49231,0.275,0.11708,0.037637,0.0093795,0.0019318,0.0003629,7.0448e-05,1.6216e-05,5.0592e-06,2.3927e-06,1.848e-06,2.3927e-06,5.0592e-06,1.6216e-05,7.0448e-05,0.0003629,0.0019318,0.0093795,0.037637,0.11708,0.275,0.49231,0.69803,0.83054,0.88501,0.89597,0.89628,0.89112,0.84554,0.69329,0.4148,0.14116,0.019483,0.00070573,3.9112e-06,1.7311e-09,2.8442e-14,7.1447e-21,9.9736e-30,2.4725e-41,3.0486e-56,4.5764e-75
1.1329e-65,1.5548e-48,4.1356e-35,8.5296e-25,4.7608e-17,2.1954e-11,2.2408e-07,0.00011942,0.0069328,0.081242,0.31818,0.6199,0.80979,0.87302,0.88141,0.88126,0.87037,0.80976,0.65653,0.42283,0.19745,0.062082,0.012601,0.0016543,0.00014833,1.013e-05,6.1803e-07,4.1031e-08,3.6773e-09,5.4816e-10,1.6184e-10,1.0631e-10,1.6184e-10,5.4816e-10,3.6773e-09,4.1031e-08,6.1803e-07,1.013e-05,0.00014833,0.0016543,0.012601,0.062082,0.19745,0.42283,0.65653,0.80976,0.87037,0.88126,0.88141,0.87302,0.80979,0.6199,0.31818,0.081242,0.0069328,0.00011942,2.2408e-07,2.1954e-11,4.7608e-17,8.5296e-25,4.1356e-35,1.5548e-48,1.1329e-65
1.1514e-57,4.9432e-42,6.3495e-30,9.5653e-21,5.7696e-14,4.1531e-09,9.3114e-06,0.0014911,0.034498,0.20674,0.51268,0.75359,0.84963,0.86628,0.8666,0.85889,0.80307,0.64549,0.39538,0.16203,0.039366,0.0051707,0.0003509,1.2522e-05,2.5749e-07,3.6155e-09,4.4162e-11,6.321e-13,1.4681e-14,7.5908e-16,1.1396e-16,5.9321e-17,1.1396e-16,7.5908e-16,1.4681e-14,6.321e-13,4.4162e-11,3.6155e-09,2.5749e-07,1.2522e-05,0.0003509,0.0051707,0.039366,0.16203,0.39538,0.64549,0.80307,0.85889,0.8666,0.86628,0.84963,0.75359,0.51268,0.20674,0.034498,0.0014911,9.3114e-06,4.1531e-09,5.7696e-14,9.5653e-21,6.3495e-30,4.9432e-42,1.1514e-57
7.3154e-51,1.4484e-36,1.2836e-25,1.9574e-17,1.7165e-11,2.5207e-07,0.0001577,0.0093736,0.10387,0.37218,0.66443,0.8142,0.84986,0.85182,0.84834,0.80683,0.6634,0.40861,0.15926,0.033014,0.0031139,0.0001191,1.7563e-06,1.0344e-08,2.7913e-11,4.4186e-14,5.8307e-17,9.9049e-20,3.4971e-22,4.1037e-24,2.3824e-25,8.9394e-26,2.3824e-25,4.1037e-24,3.4971e-22,9.9049e-20,5.8307e-17,4.4186e-14,2.7913e-11,1.0344e-08,1.7563e-06,0.0001191,0.0031139,0.033014,0.15926,0.40861,0.6634,0.80683,0.84834,0.85182,0.84986,0.8142,0.66443,0.37218,0.10387,0.0093736,0.0001577,2.5207e-07,1.7165e-11,1.9574e-17,1.2836e-25,1.4484e-36,7.3154e-51
4.2045e-45,5.501e-32,4.6693e-22,9.7035e-15,1.6166e-09,6.1476e-06,0.0013244,0.035076,0.21748,0.52973,0.75333,0.82832,0.83698,0.83627,0.8132,0.70147,0.45974,0.18749,0.03802,0.0030597,7.9986e-05,5.8686e-07,1.1358e-09,6.1047e-13,1.1006e-16,9.3615e-21,6.1403e-25,5.7566e-29,1.5399e-32,2.3385e-35,3.6397e-37,8.6671e-38,3.6397e-37,2.3385e-35,1.5399e-32,5.7566e-29,6.1403e-25,9.3615e-21,1.1006e-16,6.1047e-13,1.1358e-09,5.8686e-07,7.9986e-05,0.0030597,0.03802,0.18749,0.45974,0.70147,0.8132,0.83627,0.83698,0.82832,0.75333,0.52973,0.21748,0.035076,0.0013244,6.1476e-06,1.6166e-09,9.7035e-15,4.6693e-22,5.501e-32,4.2045e-45
3.0174e-40,3.6384e-28,3.9964e-19,1.4827e-12,5.9666e-08,7.2576e-05,0.0064664,0.089193,0.35218,0.64656,0.79119,0.82116,0.82216,0.81415,0.74451,0.54133,0.25226,0.057906,0.0049054,0.00011496,5.7646e-07,5.1129e-10,7.3628e-14,1.8262e-18,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,3.6569e-46,4.4767e-41,2.2971e-35,1.8492e-29,9.9216e-24,1.8262e-18,7.3628e-14,5.1129e-10,5.7646e-07,0.00011496,0.0049054,0.057906,0.25226,0.54133,0.74451,0.81415,0.82216,0.82116,0.79119,0.64656,0.35218,0.089193,0.0064664,7.2576e-05,5.9666e-08,1.4827e-12,3.9964e-19,3.6384e-28,3.0174e-40
3.5753e-36,5.4038e-25,1.0116e-16,8.5555e-11,1.0307e-06,0.00048297,0.02085,0.17085,0.47761,0.71662,0.79832,0.80734,0.80626,0.77568,0.63527,0.35884,0.10546,0.011541,0.00032689,1.6646e-06,1.0956e-09,7.2301e-14,4.2024e-19,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,1.7734e-56,1.51e-48,2.0958e-40,1.4853e-32,2.258e-25,4.2024e-19,7.2301e-14,1.0956e-09,1.6646e-06,0.00032689,0.011541,0.10546,0.35884,0.63527,0.77568,0.80626,0.80734,0.79832,0.71662,0.47761,0.17085,0.02085,0.00048297,1.0307e-06,8.5555e-11,1.0116e-16,5.4038e-25,3.5753e-36
8.8932e-33,2.2384e-22,9.188e-15,2.2094e-09,9.6477e-06,0.0020492,0.049089,0.26671,0.57483,0.74977,0.7907,0.79253,0.78544,0.71395,0.49683,0.20117,0.03328,0.0014874,1.1451e-05,9.6237e-09,5.7804e-13,1.7604e-18,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,1.0668e-64,1.0622e-53,3.3824e-43,1.1601e-33,2.2166e-25,1.7604e-18,5.7804e-13,9.6237e-09,1.1451e-05,0.0014874,0.03328,0.20117,0.49683,0.71395,0.78544,0.79253,0.7907,0.74977,0.57483,0.26671,0.049089,0.0020492,9.6477e-06,2.2094e-09,9.188e-15,2.2384e-22,8.8932e-33
5.6979e-30,3.1064e-20,3.5204e-13,2.9383e-08,5.5122e-05,0.0061167,0.091256,0.35992,0.63971,0.75924,0.77753,0.77737,0.7556,0.62987,0.3548,0.096063,0.0081386,0.00013087,2.3107e-07,2.5485e-11,1.0226e-16,9.3849e-24,0.36761,0.36761,0.36761,2.7225e-69,7.161e-84,1.9446e-98,7.3418e-112,7.8949e-123,4.6556e-130,1.3758e-132,4.6556e-130,0.36761,0.36761,0.36761,7.161e-84,2.7225e-69,1.5057e-55,3.3191e-43,1.4308e-32,9.3849e-24,1.0226e-16,2.5485e-11,2.3107e-07,0.00013087,0.0081386,0.096063,0.3548,0.62987,0.7556,0.77737,0.77753,0.75924,0.63971,0.35992,0.091256,0.0061167,5.5122e-05,2.9383e-08,3.5204e-13,3.1064e-20,5.6979e-30
1.1171e-27,1.6832e-18,6.5061e-12,2.2575e-07,0.00021161,0.01388,0.14222,0.43844,0.67715,0.75557,0.76288,0.76066,0.71523,0.53281,0.23407,0.040355,0.0016443,8.7674e-06,3.1826e-09,3.9573e-14,8.5326e-21,1.7158e-29,0.36761,0.36761,0.36761,6.8942e-87,7.3077e-106,3.443e-125,2.2563e-143,1.5637e-158,1.0928e-168,2.8329e-172,1.0928e-168,0.36761,0.36761,0.36761,7.3077e-106,6.8942e-87,2.6706e-69,1.0225e-53,1.9803e-40,1.7158e-29,8.5326e-21,3.9573e-14,3.1826e-09,8.7674e-06,0.0016443,0.040355,0.23407,0.53281,0.71523,0.76066,0.76288,0.75557,0.67715,0.43844,0.14222,0.01388,0.00021161,2.2575e-07,6.5061e-12,1.6832e-18,1.1171e-27
7.7328e-26,4.0402e-17,6.4697e-11,1.0992e-06,0.00058902,0.025432,0.19437,0.49738,0.69469,0.7454,0.74806,0.74137,0.6665,0.43623,0.14655,0.015767,0.00030288,5.245e-07,3.8119e-11,5.1204e-17,5.4879e-25,2.09e-35,0.36761,0.36761,0.36761,7.1657e-106,4.4781e-130,2.4219e-155,8.7132e-180,9.3504e-201,3.7425e-215,2.5959e-220,3.7425e-215,0.36761,0.36761,0.36761,4.4781e-130,7.1657e-106,6.8881e-84,1.0069e-64,1.3991e-48,2.09e-35,5.4879e-25,5.1204e-17,3.8119e-11,5.245e-07,0.00030288,0.015767,0.14655,0.43623,0.6665,0.74137,0.74806,0.7454,0.69469,0.49738,0.19437,0.025432,0.00058902,1.0992e-06,6.4697e-11,4.0402e-17,7.7328e-26
2.123e-24,4.757e-16,3.7785e-10,3.6498e-06,0.0012615,0.039393,0.24088,0.53708,0.69915,0.73233,0.73319,0.7196,0.61451,0.35173,0.09057,0.0061685,5.7632e-05,3.4131e-08,5.348e-13,8.526e-20,5.043e-29,3.9924e-41,0.36761,0.36761,0.36761,3.3092e-125,2.3739e-155,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,2.0645e-249,2.5445e-220,8.8933e-188,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,5.043e-29,8.526e-20,5.348e-13,3.4131e-08,5.7632e-05,0.0061685,0.09057,0.35173,0.61451,0.7196,0.73319,0.73233,0.69915,0.53708,0.24088,0.039393,0.0012615,3.6498e-06,3.7785e-10,4.757e-16,2.123e-24
2.5346e-23,2.9766e-15,1.3876e-09,8.7455e-06,0.0021749,0.05338,0.27725,0.56037,0.69549,0.71812,0.71816,0.69659,0.56529,0.28566,0.057875,0.0026262,1.2998e-05,2.9971e-09,1.217e-14,2.9494e-22,1.3217e-32,3.1954e-46,0.36761,0.36761,0.36761,2.1247e-143,8.3679e-180,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,2.482e-303,6.2376e-263,2.4931e-220,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,1.3217e-32,2.9494e-22,1.217e-14,2.9971e-09,1.2998e-05,0.0026262,0.057875,0.28566,0.56529,0.69659,0.71816,0.71812,0.69549,0.56037,0.27725,0.05338,0.0021749,8.7455e-06,1.3876e-09,2.9766e-15,2.5346e-23
1.4107e-22,1.0513e-14,3.3717e-09,1.5768e-05,0.0031193,0.064848,0.30138,0.57057,0.68689,0.70349,0.70298,0.67425,0.52404,0.23936,0.04007,0.0013205,3.9715e-06,4.3754e-10,6.1626e-16,3.3896e-24,1.9658e-35,2.9137e-50,0.36761,0.36761,0.36761,1.4421e-158,8.7945e-201,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0,2.4308e-303,1.981e-249,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,1.9658e-35,3.3896e-24,6.1626e-16,4.3754e-10,3.9715e-06,0.0013205,0.04007,0.23936,0.52404,0.67425,0.70298,0.70349,0.68689,0.57057,0.30138,0.064848,0.0031193,1.5768e-05,3.3717e-09,1.0513e-14,1.4107e-22
3.8424e-22,2.1857e-14,5.6157e-09,2.2014e-05,0.0038059,0.071792,0.31281,0.57045,0.67525,0.68872,0.68784,0.65443,0.49418,0.21133,0.031287,0.00084015,1.8387e-06,1.2646e-10,9.057e-17,1.9264e-25,2.9951e-37,7.2627e-53,0.36761,0.36761,0.36761,9.8661e-169,3.4459e-215,3.35e-270,0.36761,0.36761,0.36761,0,0,0.36761,0.36761,0.36761,3.4459e-215,9.8661e-169,0.36761,0.36761,0.36761,7.2627e-53,2.9951e-37,1.9264e-25,9.057e-17,1.2646e-10,1.8387e-06,0.00084015,0.031287,0.21133,0.49418,0.65443,0.68784,0.68872,0.67525,0.57045,0.31281,0.071792,0.0038059,2.2014e-05,5.6157e-09,2.1857e-14,3.8424e-22
5.2713e-22,2.7415e-14,6.5449e-09,2.4201e-05,0.0040021,0.073113,0.3119,0.56191,0.66156,0.67391,0.6729,0.63835,0.47717,0.19944,0.028301,0.00070826,1.3895e-06,8.1282e-11,4.6131e-17,7.0727e-26,6.9787e-38,9.0331e-54,0.36761,0.36761,0.36761,2.5027e-172,2.3387e-220,7.7817e-278,0.36761,0.36761,0.36761,0,0,0.36761,0.36761,0.36761,2.3387e-220,2.5027e-172,0.36761,0.36761,0.36761,9.0331e-54,6.9787e-38,7.0727e-26,4.6131e-17,8.1282e-11,1.3895e-06,0.00070826,0.028301,0.19944,0.47717,0.63835,0.6729,0.67391,0.66156,0.56191,0.3119,0.073113,0.0040021,2.4201e-05,6.5449e-09,2.7415e-14,5.2713e-22
3.677e-22,2.0916e-14,5.374e-09,2.1066e-05,0.0036421,0.068702,0.29934,0.5459,0.64619,0.65908,0.65823,0.62626,0.47291,0.20223,0.02994,0.00080399,1.7595e-06,1.2102e-10,8.6672e-17,1.8435e-25,2.8662e-37,6.9501e-53,0.36761,0.36761,0.36761,9.4414e-169,3.2976e-215,3.2059e-270,0.36761,0.36761,0.36761,0,0,0.36761,0.36761,0.36761,3.2976e-215,9.4414e-169,0.36761,0.36761,0.36761,6.9501e-53,2.8662e-37,1.8435e-25,8.6672e-17,1.2102e-10,1.7595e-06,0.00080399,0.02994,0.20223,0.47291,0.62626,0.65823,0.65908,0.64619,0.5459,0.29934,0.068702,0.0036421,2.1066e-05,5.374e-09,2.0916e-14,3.677e-22
1.2918e-22,9.6275e-15,3.0876e-09,1.4439e-05,0.0028564,0.059383,0.27598,0.52248,0.629,0.64421,0.64374,0.61743,0.47988,0.21919,0.036693,0.0012092,3.6368e-06,4.0067e-10,5.6433e-16,3.104e-24,1.8001e-35,2.6682e-50,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,0.36761,8.0534e-201,1.3206e-158,0.36761,0.36761,0.36761,2.6682e-50,1.8001e-35,3.104e-24,5.6433e-16,4.0067e-10,3.6368e-06,0.0012092,0.036693,0.21919,0.47988,0.61743,0.64374,0.64421,0.629,0.52248,0.27598,0.059383,0.0028564,1.4439e-05,3.0876e-09,9.6275e-15,1.2918e-22
